index,name,rating,author_title,review_text,review_rating,date,language,negative,neutral,positive,bigrams_lemmatized,trigrams_lemmatized
2877,Schall & Rauch,4.3,Bola Martins-Kuye,"['cozy', 'little', 'bar', 'heart', ' ', 'bar', 'remind', 'berlin', 'dear', ' ', 'glance', 'think', 'bar', 'surprised', 'variety', 'german', ' ', 'italian', 'indian', 'dish', 'vegetarian', 'option', ' ', 'talk', 'hide', 'gem', '    ', 'love', 'definitely', 'visit', '    ', 'food', 'cheap', 'tasty', ' ', 'value', 'money', '1010', '    ', 'like', 'crowd', 'bar', 'lot', 'chatter', 'schall', ' ', 'rauch']",4.0,2022-01-19,en,0.1647596061229705,0.1829894185066223,0.6522509455680847,"['bar_heart', 'bar', 'remind', 'berlin', 'dear', 'glance', 'bar', 'surprised', 'variety', 'german', 'italian', 'vegetarian_option', 'talk', 'hide_gem', 'definitely_visit', 'food_cheap', 'tasty', 'value_money', 'like_crowd', 'bar_lot', 'chatter', 'schall']","['bar_heart', 'bar', 'remind', 'berlin', 'dear', 'glance', 'bar', 'surprised', 'variety', 'german', 'italian', 'vegetarian_option', 'talk', 'hide_gem', 'definitely_visit', 'food_cheap', 'tasty', 'value_money', 'like_crowd', 'bar_lot', 'chatter', 'schall']"
2878,Schall & Rauch,4.3,Anshuman,"['decent', 'asian', ' ', 'indian', 'german', 'food', ' ', 'quiet', 'ambient', ' ', 'bit', 'difficult', 'find']",5.0,2022-01-03,en,0.6015778183937073,0.2994144856929779,0.0990077033638954,"['decent', 'asian', 'indian', 'german_food', 'quiet', 'ambient', 'bit', 'difficult', 'find']","['decent', 'asian', 'indian', 'german_food', 'quiet', 'ambient', 'bit', 'difficult', 'find']"
2879,Schall & Rauch,4.3,Will Bkly,"['fantastic', 'bar', '    ', 'miss', 'star', 'today', 'mutton', 'korma', 'worth', '5', '☆', 'today', 'cardamom', 'miss', '    ', 'fusspot', ' ', 'sure', 'aberration', '  ', 'test', 'soon', '    ', 'test', 'today', 'cardamom', 'rice', 'cardamom', 'curry', ' ', 'heaven', ' ', 'augustiner', 'perfect', ' ', 'staff', ' ', '6', '5', 'schall', ' ', 'rauch']",5.0,2021-12-21,en,0.2346357256174087,0.1618688255548477,0.6034954786300659,"['fantastic', 'bar', 'miss', 'star', 'today', 'mutton_korma', 'worth', '☆', 'today_cardamom', 'miss', 'fusspot', 'sure', 'aberration', 'test', 'soon', 'rice', 'cardamom', 'curry', 'heaven', 'augustiner', 'perfect', 'staff', 'schall', 'rauch']","['fantastic', 'bar', 'miss', 'star', 'today', 'mutton_korma', 'worth', '☆', 'today_cardamom', 'miss', 'fusspot', 'sure', 'aberration', 'test', 'soon', 'rice', 'cardamom', 'curry', 'heaven', 'augustiner', 'perfect', 'staff', 'schall', 'rauch']"
2880,Schall & Rauch,4.3,Markus Schieber,"['studentenbar', ' ', 'fair', 'Preis', ' ', 'fair', 'Mischung', ' ', 'essen', 'Musik', ' ', 'Barpersonal', 'loben', ' ', 'trotz', 'Anstrengend', 'freundlich', 'gelaunt', '    ', 'empfehlen', '  ']",5.0,2021-12-14,de,0.0550395548343658,0.0699886232614517,0.8749717473983765,"['studentenbar', 'Fair_Preis', 'fair', 'Mischung', 'ess', 'Musik', 'Barpersonal', 'Anstrengend', 'freundlich_gelaunt']","['studentenbar', 'Fair_Preis', 'fair', 'Mischung', 'ess', 'Musik', 'Barpersonal', 'Anstrengend', 'freundlich_gelaunt', '_']"
2881,Schall & Rauch,4.3,Alexander Spiegel,"['hochgradig', 'arrogant', 'unfreundlich', 'Barkeeper', ' ', 'bar', ' ', 'zudem', 'Zahlung', 'fordern', ' ', 'bevor', 'essen', 'bekommen', ' ', 'Miese', 'nummer', '    ', 'bar', 'suchen', ' ', 'bars', '     ', 'extremely', 'arrogant', 'Rude', 'Behavior', 'from', 'The', 'Barkeeper', ' ', 'Addition', 'They', 'Demand', 'Payment', 'before', 'The', 'food', 'ev', 'Gets', 'Served', ' ', 'definitely', 'no', 'recommendation', 'to', 'go', 'theren', '   ', 'theren', 'are', 'lot', ' ', 'Other', 'Good', 'bars', 'munich']",1.0,2021-12-13,de,0.9495151042938232,0.0373196825385093,0.0131652727723121,"['hochgradig', 'arrogant_unfreundlich', 'Barkeeper', 'bar', '_', 'zudem', 'Zahlung', 'bevor', 'essen_bekommen', 'miese', 'bar', 'bars', 'extremely', 'arrogant', 'Rude', 'Behavior', 'The', 'Barkeeper', 'Addition', 'They', 'Demand', 'Payment', 'The', 'Get', 'Served', '_', 'definitely', 'to_go', 'Other', 'Good', 'munich']","['hochgradig', 'arrogant_unfreundlich', 'Barkeeper', 'bar', '_', 'zudem', 'Zahlung', 'bevor', 'essen_bekommen', 'miese', 'bar', 'bars', 'extremely', 'arrogant', 'Rude', 'Behavior', 'The', 'Barkeeper', 'Addition', 'They', 'Demand', 'Payment', 'The', 'Get', 'Served', '_', 'definitely', 'to_go', 'Other', 'Good', 'munich']"
2882,Schall & Rauch,4.3,Artemiy Fateev,"['nice', 'atmosphere']",5.0,2021-11-06,en,0.0739548504352569,0.173376053571701,0.7526690363883972,[],[]
2883,Schall & Rauch,4.3,Kevin John McGuire,"['Nett', 'ausnahmsweise', 'nett', 'Bedienung', 'deutsch', 'lokal', ' ', 'top']",5.0,2021-11-05,de,0.0299109201878309,0.0509115047752857,0.9191775918006896,"['Nett', 'ausnahmsweise', 'nett_Bedienung', 'deutsch', 'lokal']","['Nett', 'ausnahmsweise', 'nett_Bedienung', 'deutsch', 'lokal']"
2884,Schall & Rauch,4.3,Maksim P.,"[' ', 'drinks', 'furchtbar', 'mischen', ' ', 'Schluck', 'verdünnen', '    ', 'falsch', 'Getränk', 'bringen', '  ', 'Bestellung', 'aufschreiben', ' ', 'Gedächtnis', '    ', 'liegen', 'überall', 'scherben', 'Boden', '    ', 'plätz', 'Reserviert', 'tisch', 'Absprache', 'vergeben', ' ', 'sitzen', '    ', 'Barkeeper', 'kennen', 'scheinbar', 'Unterschied', 'munich', 'Mule', 'Moscow', 'Mule', '    ', 'shot', 'geben', ' ', 'flasch', 'aufmach', 'müsste', '    ']",1.0,2021-10-10,de,0.6456505060195923,0.2759437561035156,0.078405737876892,"['drinks', 'furchtbar', 'Schluck', 'verdünnen', 'falsch_Getränk', 'Bestellung', 'Gedächtnis', 'überall', 'schercb', 'Boden', 'Plätz', 'Reserviert', 'tisch', 'Absprache', '_', 'Barkeeper', 'scheinbar', 'Unterschied', 'munich', 'Mule', 'Shot', 'flasch', 'aufmach', 'müsster']","['drinks', 'furchtbar', 'Schluck', 'verdünnen', 'falsch_Getränk', 'Bestellung', 'Gedächtnis', 'überall', 'schercb', 'Boden', 'Plätz', 'Reserviert', 'tisch', 'Absprache', '_', 'scheinbar', 'Unterschied', 'munich', 'Mule', 'Shot', '_', 'flasch', 'aufmach', 'müsster']"
2885,Schall & Rauch,4.3,Y H,"['leck', 'salat', ' ', 'speisekarn', 'Online', ' ', 'hab', 'abfotografiert']",5.0,2021-09-18,de,0.0705299824476242,0.3173471689224243,0.6121228337287903,"['Leck', 'Salat', 'Speisekarn', 'Online', 'Hab']","['Leck', 'Salat', 'Speisekarn', 'Online', 'Hab']"
2886,Schall & Rauch,4.3,Marion Thierry,"['serve', 'different', 'style', 'cuisine', ' ', 'thai', ' ', 'indian', ' ', 'standard', ' ', 'pasta', ' ', 'good', 'cheap', '    ', 'deal', '    ', 'believe', 'service', 'table', 'certain', 'time', ' ', 'maybe', '21h', ' ', 'bar']",5.0,2021-09-02,en,0.2123804092407226,0.2976395487785339,0.4899800717830658,"['style', 'cuisine', 'thai', 'indian', 'standard', 'pasta', 'good_cheap', 'deal', 'service', 'table', 'certain', 'time', 'maybe', '21h', 'bar']","['style', 'cuisine', 'thai', 'indian', 'standard', 'pasta', 'good_cheap', 'deal', 'service', 'table', 'certain', 'time', 'maybe', '21h', 'bar']"
2887,Schall & Rauch,4.3,Anna-Nina,"['nett', 'Location', 'Vielfalt', 'Getränk', 'Speisekarte', 'bieten', '    ', 'Service', 'freundlich', 'bemüht', 'gästen', 'gerecht', '    ', 'Preis', 'absolut', 'fair', 'vergleichbar', 'günstig']",5.0,2021-08-30,de,0.0738789960741996,0.0851642116904258,0.8409568071365356,"['nett', 'Location', 'Vielfalt', 'Getränk', 'Speisekarte', 'bemüht', 'gästen', 'gerecht', '_', 'Preis', 'absolut_fair', 'vergleichbar', 'günstig']","['nett_Location', 'Vielfalt', 'Getränk', 'Speisekarte', 'bemüht', 'gästen', 'gerecht', '_', 'Preis_absolut_fair', 'vergleichbar', 'günstig']"
2888,Schall & Rauch,4.3,Akash S.,"['good', 'veg', 'vegan', 'roll', ' ', 'staff', 'super', 'friendly', ' ']",4.0,2021-08-23,en,0.025848165154457,0.0881827473640441,0.8859691023826599,"['good', 'veg', 'vegan_roll', 'friendly']","['good', 'veg', 'vegan_roll', 'staff_super_friendly']"
2889,Schall & Rauch,4.3,AnnSo Reichhart,"['abends', ' ', 'mal', 'Stimmung', 'Personal', 'ansich', 'nett', ' ', 'Barkeeper', 'Verweigert', 'Hälfte', 'drinks', ' ', 'Lust', 'Mixen', '  ', 'schade', ' ', 'getränke', 'anbieten', 'Lust', 'nebenjob', 'nochmal', 'überlegen']",3.0,2021-08-17,de,0.7829270958900452,0.1369674652814865,0.0801053941249847,"['abends', 'mal', 'Stimmung', 'Personal', 'ansich', 'nett', 'Barkeeper', 'Verweigert', 'Hälfte', 'Lust', 'Mixen', '_', 'schade', 'getränk', 'anbiet', 'Lust', 'nebenjob', 'nochmal']","['abends', 'mal', 'Stimmung', 'Personal', 'ansich', 'nett', 'Barkeeper', 'Verweigert', 'Hälfte', 'Lust', 'Mixen', '_', 'schade', 'getränk', 'anbiet', 'Lust', 'nebenjob', 'nochmal']"
2890,Schall & Rauch,4.3,U. Moritz,"['inhaber', ' ', 'unfreundlichst', ' ', 'jemals', 'treffen', '   ', 'schmeißen', 'raus', ' ', 'obwohl', 'bissch', 'Stimmung', ' ', 'bissch', 'Lauter', 'reden', ' ', 'beschweren', ' ', 'scheinen', ' ', 'prolet', ' ', 'bar', 'besitzen', ' ', 'Empfehlung', ' ', 'definitiv', 'Möglichkeit', 'Weg', 'bars', '2min', 'entfernen']",1.0,2021-08-15,de,0.4538056254386902,0.1898374110460281,0.3563569784164428,"['inhaber', 'unfreundlichst', 'jemals', 'raus', '_', 'bissch', 'Stimmung', 'bissch', 'lauter', 'prolet', 'bar', 'Empfehlung', 'definitiv', 'Möglichkeit', 'Weg', 'bars', '2min']","['inhaber', 'unfreundlichst', 'jemals', 'raus', '_', 'bissch', 'Stimmung', 'bissch', 'lauter', 'prolet', 'bar', 'Empfehlung', 'definitiv', 'Möglichkeit', 'Weg', 'bars', '2min']"
2891,Schall & Rauch,4.3,Sajjad Butt,"['freundlisch', 'Mitarbeiter', 'Mitarbeiterin']",5.0,2021-08-01,de,0.1279373914003372,0.7582680583000183,0.1137946173548698,"['freundlisch', 'Mitarbeiter', 'Mitarbeiterin']","['freundlisch', 'Mitarbeiter', 'Mitarbeiterin']"
2892,Schall & Rauch,4.3,Heiko G.,"['nett', 'Personal', ' ', 'lecker', 'Essen', 'fairen', 'preis', ' ', 'gerne']",5.0,2021-07-19,de,0.0137113211676478,0.0759544298052787,0.9103342294692992,"['nett_Personal', 'lecker_Esse', 'Preis', 'gerne']","['nett_Personal', 'lecker_Esse', 'preis', '_', 'gerne']"
2893,Schall & Rauch,4.3,Manuel Ott,"['Mega', 'faires', 'leckerer', 'Mittagessen', ' ', 'pasta', 'Aubergine', 'Schafskäse', ' ', 'nom', 'nom', 'nom', '  ', 'styropor', 'plastikverpackungen', ' ', 'Stern', 'Abzug']",4.0,2021-07-16,de,0.3435368239879608,0.2341857552528381,0.4222773909568786,"['Mega', 'fair', 'leckerer', 'Mittagessen', 'pasta', 'Aubergine', 'Schafskäse', 'nom_nom', 'nom', 'styropor', 'plastikverpackungen', 'Stern_Abzug']","['Mega', 'fair', 'leckerer', 'Mittagessen', 'pasta', 'Aubergine', 'Schafskäse', 'nom_nom', 'nom', 'styropor', 'plastikverpackungen', 'Stern_Abzug']"
2894,Schall & Rauch,4.3,Christian Bathen,"['Super', 'laden', ' ', 'gemütlich', ' ', 'Schicki', ' ', 'fair', 'Preis', ' ', 'Punkt', ' ', 'schwer', 'finden']",5.0,2021-07-13,de,0.2204348444938659,0.172071024775505,0.6074941754341125,"['Super_lad', 'gemütlich', 'Schicki', 'fair_Preis', 'Punkt']","['Super_lad', 'gemütlich', 'Schicki', 'fair_Preis', 'Punkt']"
2895,Schall & Rauch,4.3,Lukas Maximilian,"['Besuch', 'wert', '    ', 'personal', 'freundlich', 'aufmerksam', ' ', 'essen', 'frisch', 'Lecker', 'getränk', 'Auswahl', 'gediegen']",5.0,2021-07-12,de,0.0375768542289733,0.0706960782408714,0.891727089881897,"['personal_freundlich', 'aufmerksam', 'essen_frisch', 'Lecker', 'getränk_Auswahl']","['personal_freundlich', 'aufmerksam', 'essen_frisch', 'Lecker', 'getränk_Auswahl']"
2896,Schall & Rauch,4.3,Mirko Hauser,"['toll', ' ']",5.0,2021-06-26,de,0.0395099483430385,0.0655926614999771,0.8948974013328552,['toll'],['toll']
2897,Schall & Rauch,4.3,Sera H.,"['juhu', '  ', 'einigermaßen', ' ', 'preisweren', 'studentenbar', ' ', 'essen', 'ok', ' ', 'schön', 'Efeu', 'Hausfassade']",5.0,2020-11-03,de,0.0270046014338731,0.0489499531686306,0.9240453839302064,"['Juhu', 'einigermaßen', 'studentenbar', 'essen_ok', 'schön', 'Efeu', 'Hausfassade']","['Juhu', 'einigermaßen', 'studentenbar', 'essen_ok', 'schön', 'Efeu', 'Hausfassade']"
2898,Schall & Rauch,4.3,O I,"['freundlich', 'Service', 'Super', 'Preis']",5.0,2020-10-29,de,0.0293122064322233,0.0875917896628379,0.8830959796905518,"['freundlich_Service', 'Super', 'Preis']","['freundlich_Service_Super', 'Preis']"
2899,Schall & Rauch,4.3,Anton S.,"['amazing', 'atmosphere', 'great', 'food', 'variety', ' ', 'young', 'chatty', 'audience', ' ', 'especially', 'recommend', 'indian', 'style', '„', 'aloo“dishe']",5.0,2020-10-24,en,0.052214078605175,0.1154632493853569,0.8323226571083069,"['great_food', 'variety', 'young', 'chatty', 'audience', 'especially', 'indian', 'style', 'aloo“dishe']","['great_food', 'variety', 'young', 'chatty', 'audience', '_', 'especially', 'indian', 'style', 'aloo“dishe']"
2900,Schall & Rauch,4.3,Marina Stark,"['great', 'ambience', ' ', 'good', 'selection', 'drink', ' ', 'amazing', 'food', ' ', 'ask']",5.0,2020-10-20,en,0.0273163430392742,0.0610414817929267,0.9116421937942504,"['great_ambience', 'good_selection', 'drink']","['great_ambience', 'good_selection', 'drink']"
2901,Schall & Rauch,4.3,A. B.,"['entspannen', 'bar', ' ', 'nett', 'Atmosphäre']",5.0,2020-10-12,de,0.0166244525462389,0.1236627772450447,0.8597127795219421,"['entspannen_bar', 'nett_Atmosphär']","['entspannen_bar', 'nett_Atmosphär']"
2902,Schall & Rauch,4.3,M. Musta,"['bar', ' ', 'nett', 'Service', ' ', 'schön', 'außenbereich', ' ', 'top']",5.0,2020-10-01,de,0.0197152942419052,0.073984257876873,0.90630042552948,"['bar', 'Nett_Service']","['bar', 'Nett_Service']"
2903,Schall & Rauch,4.3,Matthias Wagner,"['food', 'surprisingly', 'good', 'bar', 'lot', 'indian', 'dish']",5.0,2020-09-19,en,0.0535552315413951,0.1600733697414398,0.7863713502883911,"['food_surprisingly', 'good', 'indian_dish']","['food_surprisingly', 'good', 'indian_dish']"
2904,Schall & Rauch,4.3,S. J.,"['Lecker', ' ', 'vegan', 'Auswahl']",5.0,2020-09-06,de,0.0184806995093822,0.0605664663016796,0.92095285654068,"['Lecker', 'vegan_Auswahl']","['Lecker', 'vegan_Auswahl']"
2905,Schall & Rauch,4.3,Athanasios Tsiokas,"['lokal', 'ok', 'erwarten', 'Viertel', ' ', 'no', 'go', 'toiletten']",3.0,2020-08-31,de,0.931694269180298,0.0518469028174877,0.0164588578045368,"['lokal', 'ok', 'erwart', 'Viertel', 'no_go']","['lokal', 'ok', 'erwart', 'Viertel', '_', 'no_go']"
2906,Schall & Rauch,4.3,Lisa,"['Mittag', 'gegessen', ' ', 'essen', 'leck', 'Auswahl', ' ', 'Musik', ' ', 'Meinung', ' ', 'laut', ' ', 'Personal', 'Nett', ' ', 'Toilette', 'gewöhnungsbedürftig', '  ', 'Besuch', ' ']",4.0,2020-08-18,de,0.0610524639487266,0.1258969008922577,0.8130506873130798,"['Mittag', 'essen_leck', 'Auswahl', 'Musik', 'Meinung', 'Personal_Nett', 'Toilette', 'gewöhnungsbedürftig', 'Besuch']","['Mittag', 'essen_leck', 'Auswahl', 'Musik', 'Meinung', 'Personal_Nett', 'Toilette', 'gewöhnungsbedürftig', 'Besuch']"
2907,Schall & Rauch,4.3,Yasmin Parigi,"['nett', 'Bedienung', 'einfach', 'top', 'essen', ' ', 'begeistern', ' ', 'Preis', 'völlig', 'Ordnung']",5.0,2020-08-05,de,0.0190562475472688,0.0470730848610401,0.9338706731796264,"['nett_Bedienung', 'Einfach_top', 'Ordnung']","['nett_Bedienung', 'Einfach_top', 'Ordnung']"
2908,Schall & Rauch,4.3,Jonas,"['Super', 'gemütlich', 'sitzen', 'bierchen', 'trinken', ' ', 'Abstand', 'Penne', 'Arrabiata', 'Welt', '     ', 'Dylan', 'süß']",5.0,2020-08-03,de,0.0458261519670486,0.0946447327733039,0.8595291376113892,"['Abstand', 'Penne', 'Arrabiata', 'Welt', 'Dylan', 'süß']","['Abstand', 'Penne', 'Arrabiata', 'Welt', 'Dylan', 'süß']"
2909,Schall & Rauch,4.3,Luna Rodríguez,"['Geil', 'bar', ' ', 'sagen']",5.0,2020-07-25,de,0.0503809861838817,0.0833669677376747,0.866252064704895,['Geil_bar'],['Geil_bar']
2910,Schall & Rauch,4.3,Apoorva Srivastava,"['fantastic', ' ', 'great', 'beer', 'selection', ' ', 'look', 'like', 'bar', ' ', 'food', 'die', ' ', 'eat', 'mutton', 'korma', 'blow', 'mind', '1110']",5.0,2020-07-24,en,0.0411873534321785,0.0805524438619613,0.8782601952552795,"['fantastic', 'great_beer', 'selection', 'bar', 'food', 'die', 'mutton_korma', 'blow', 'mind']","['fantastic', 'great_beer', 'selection', 'bar', 'food', 'die', 'mutton_korma', 'blow', 'mind']"
2911,Schall & Rauch,4.3,Zack Izham,"['relaxed', 'drink', ' ', 'nice', 'waiting', 'staff', 'door', 'man', ' ', 'location', 'fancy', 'rough', ' ', 'good', 'beer', 'tap', ' ', 'rest', 'room', 'refurb', 'cleaning']",4.0,2020-07-09,en,0.0707840994000434,0.1561463624238968,0.7730695605278015,"['relaxed', 'nice', 'waiting', 'staff', 'door', 'man', 'location', 'fancy', 'rough', 'good_beer', 'tap', 'rest', 'room', 'refurb', 'cleaning']","['relaxed', 'nice', 'waiting', 'staff', 'door', 'man', 'location', 'fancy', 'rough', 'good_beer', 'tap', 'rest', 'room', 'refurb', 'cleaning']"
2912,Schall & Rauch,4.3,Athul Prabhu,"['lovely', 'good', 'food', 'menu', ' ', 'portion', 'size', 'big', 'worth', 'price', ' ', 'appear', 'bar', 'restaurant', ' ', 'pub', ' ', 'definitely', 'grab', 'food', 'drink']",4.0,2020-07-01,en,0.0465127751231193,0.1339356899261474,0.8195515275001526,"['lovely', 'menu', 'big', 'worth_price', 'bar_restaurant', 'pub', '_', 'definitely', 'food_drink']","['lovely', 'menu', 'big', 'worth_price', 'bar_restaurant', 'pub', '_', 'definitely', 'food_drink']"
2913,Schall & Rauch,4.3,Stephanie Lauer,"['lieben', 'bar', '  ', 'weinschorl', 'Esse', 'toll', ' ', 'Tom', 'Ka', 'gai', 'Suppe', '  ', 'hierhin', ' ']",5.0,2020-06-14,de,0.0338818915188312,0.0651191174983978,0.9009990096092224,"['bar', 'weinschorl', 'Esse', 'toll', 'Tom', 'Ka', 'gai', 'Suppe', 'hierhin']","['bar', 'weinschorl', 'Esse', 'toll', 'Tom', 'Ka', 'gai', 'Suppe', 'hierhin']"
2914,Schall & Rauch,4.3,Niklas H,"['einfach', 'toll', ' ', 'wirklich', 'toll']",5.0,2020-06-01,en,0.0425220653414726,0.0538025759160518,0.903675377368927,"['einfach_toll', 'wirklich', 'toll']","['einfach_toll', 'wirklich', 'toll']"
2915,Schall & Rauch,4.3,Markus H.,"['studentenkneipe', ' ', 'frisch', 'Augustiner', 'Fass', ' ', 'traum']",5.0,2020-05-25,de,0.5838958621025085,0.1380822956562042,0.2780217826366424,"['studentenkneipe', 'frisch', 'Augustiner', 'Fass', 'traum']","['studentenkneipe', 'frisch', 'Augustiner', 'Fass', 'traum']"
2916,Schall & Rauch,4.3,Hannes,"['Ort', ' ', 'einfach', 'bi', ' ', 'überstanden', 'Klausur', 'Cocktail', 'gönnen', '    ', 'essen', 'empfehlenswern']",4.0,2020-03-02,de,0.0476275421679019,0.0953100621700286,0.8570623993873596,"['Ort', 'einfach', 'bi', 'überstand', 'Klausur', 'Cocktail']","['Ort', 'einfach', 'bi', 'überstand', 'Klausur', 'Cocktail']"
2917,Schall & Rauch,4.3,Amir Varasteh,"['oofff', ' ', 'fire', 'hole', ' ', 'great', ' ', 'try', 'indian', 'wrap', ' ', 'wow', ' ']",5.0,2020-03-01,en,0.0678906291723251,0.0896329209208488,0.8424764275550842,"['oofff', 'fire', 'hole', 'great', 'try_indian', 'wrap']","['oofff', 'fire', 'hole', 'great', 'try_indian', 'wrap']"
2919,Schall & Rauch,4.3,Tamara,"['Nette', 'Kneipe', ' ', 'einfach', 'Cappuccino', 'trinken', ' ', 'Netter', 'Service', ' ', 'Hunde', 'willkommen', ' ', 'tagsüber', ' ', 'bissch', 'Dunkel', ' ', 'fühlen']",4.0,2020-02-16,de,0.0787323415279388,0.1379939913749694,0.7832736968994141,"['Nette', 'Kneipe', 'einfach_Cappuccino', 'Netter_Service', 'Hund', 'willkommen', 'tagsüber', 'bissch_Dunkel']","['Nette', 'Kneipe', 'einfach_Cappuccino', 'Netter_Service', '_', 'Hund', 'willkommen', 'tagsüber', 'bissch_Dunkel']"
2920,Schall & Rauch,4.3,Hector Esteban,"['lots', 'vegetarian', 'option']",5.0,2020-02-12,en,0.1437436193227768,0.4409961104393005,0.4152602851390838,"['lot', 'vegetarian_option']","['lot', 'vegetarian_option']"
2921,Schall & Rauch,4.3,Hans Kern,"['top', 'Kneipe', ' ', 'essen', 'Service']",5.0,2020-02-06,de,0.0303714033216238,0.0719188004732132,0.8977097868919373,"['top', 'Kneipe', 'ess', 'Service']","['top', 'Kneipe', 'ess', 'Service']"
2922,Schall & Rauch,4.3,Tatjana Weilert,"['lock', 'ambienen', ' ', 'nett', 'Personal', ' ', 'vielfältig', 'Menü', 'toll', 'Preis']",5.0,2020-01-21,de,0.0155618889257311,0.0822582766413688,0.9021798372268676,"['Lock', 'ambien', 'nett_Personal', 'vielfältig', 'Menü', 'toll', 'Preis']","['Lock', 'ambien', 'nett_Personal', 'vielfältig', 'Menü', 'toll_Preis']"
2923,Schall & Rauch,4.3,Elisa Kreuzer,"['geil', 'Apfelschorle', ' ', 'perfekt', 'Mischverhältnis', ' ', 'schön', 'Naturtrüb', ' ', 'i', 'Like']",5.0,2020-01-19,de,0.0377508476376533,0.0776828676462173,0.8845662474632263,"['Geil', 'Apfelschorle', 'perfekt', 'Mischverhältni', 'schön', 'Naturtrüb', 'i', 'Like']","['Geil', 'Apfelschorle', 'perfekt', 'Mischverhältni', 'schön', 'Naturtrüb', 'i', 'Like']"
2925,Schall & Rauch,4.3,Christian G,"['fair', 'Preis', 'essen']",5.0,2019-12-31,de,0.0381560362875461,0.1879380345344543,0.7739059329032898,['fair_Preis'],['fair_Preis']
2926,Schall & Rauch,4.3,Willi Puchner,"['Super', 'studentenkneipe', ' ', 'nett', 'Personal']",5.0,2019-12-23,de,0.0631037056446075,0.0909148454666137,0.8459814190864563,"['Super', 'nett_Personal']","['Super', 'nett_Personal']"
2927,Schall & Rauch,4.3,anisul islam,"['good', 'hangout', ' ', 'usus', 'crowd', ' ', 'cheap', 'beer', ' ', 'cash']",5.0,2019-12-17,en,0.2173272520303726,0.4760453701019287,0.3066273629665375,"['usus', 'cheap_beer', 'cash']","['usus', 'cheap_beer', 'cash']"
2928,Schall & Rauch,4.3,Mauricio Pilo-Pais,"['great', 'food', 'drink', ' ', 'food', 'tasty', 'veggie', 'option']",5.0,2019-12-08,en,0.0141466716304421,0.1027106270194053,0.8831427097320557,"['great_food', 'drink', 'food_tasty', 'veggie_option']","['food_tasty', 'veggie_option']"
2929,Schall & Rauch,4.3,Alexander Rudolph,"['schön', 'entspannt', 'Atmosphäre', ' ', '😊']",5.0,2019-11-22,de,0.0133363856002688,0.0507481731474399,0.9359154105186462,"['Atmosphäre', '😊']","['Atmosphäre', '😊']"
2930,Schall & Rauch,4.3,Stefan Schwarz,"['laden', '  ', 'lockere', 'baratmosphere', 'end', 'essen']",5.0,2019-11-10,de,0.0325820371508598,0.0697816237807273,0.8976362943649292,"['locker', 'baratmosphere', 'end']","['locker', 'baratmosphere', 'end']"
2931,Schall & Rauch,4.3,VS,"['preisleistung', 'super', ' ', 'freundlich', 'kompetent', 'Personal', 'fühlen', '     ', 'beklagen']",5.0,2019-11-10,de,0.0229910667985677,0.0433085486292839,0.9337003827095032,"['Preisleistung', 'Super', 'freundlich_kompetent', 'Personal']","['Preisleistung', 'Super', 'freundlich_kompetent', 'Personal']"
2932,Schall & Rauch,4.3,E L,"['Coole', 'studentenkneipe', ' ', 'nett', 'Personal', 'Auswahl', 'essen', ' ', 'Kartenzahlung', 'Toilette', 'sauber']",3.0,2019-10-26,de,0.7928032279014587,0.1462854743003845,0.0609112530946731,"['Coole', 'nett_Personal', 'Kartenzahlung', 'Toilette', 'sauber']","['Coole', 'nett_Personal', 'Kartenzahlung', 'Toilette', 'sauber']"
2933,Schall & Rauch,4.3,End of Trails,"['like', 'lot', 'bar', 'actually', 'pretty', 'cool']",4.0,2019-10-26,en,0.0724854916334152,0.1371783912181854,0.7903361320495605,"['like_lot', 'bar', 'actually', 'pretty_cool']","['like_lot', 'bar', 'actually', 'pretty_cool']"
2934,Schall & Rauch,4.3,O Q,"['mittags', 'essen', 'abends', 'Coole', 'bar', ' ', 'gerne', ' ', 'personal', 'Nett']",4.0,2019-10-23,de,0.0164310727268457,0.0537263266742229,0.9298425316810608,"['mittags', 'essen', 'abends', 'Coole_bar', 'gerne', 'personal', 'Nett']","['mittags', 'essen', 'abends', 'Coole_bar', '_', 'gerne', 'personal', 'Nett']"
2935,Schall & Rauch,4.3,Stefan Zierer,"['Schön', 'studentenkneipe', 'Flair', ' ', 'Preis', 'Ordnung', ' ', 'Woche', 'abends', 'eng', ' ', 'einzig', 'Manko', ' ', 'Kartenzahlung']",4.0,2019-10-18,de,0.1623240858316421,0.1792865395545959,0.6583893895149231,"['schön', 'studentenkneipe', 'Flair', 'Preis_Ordnung', 'Woche', 'abends', 'eng', 'Kartenzahlung']","['schön', 'studentenkneipe', 'Flair', 'Preis_Ordnung', 'Woche', 'abends', 'eng', 'Kartenzahlung']"
2936,Schall & Rauch,4.3,Helfried Moser,['super'],5.0,2019-10-10,en,0.2085268944501876,0.2382760345935821,0.5531970858573914,[],[]
2937,Schall & Rauch,4.3,Markus,"['Coole', 'Location', ' ', 'meist', 'Publikum', ' ', 'Cubas', 'unterschätzen']",5.0,2019-09-29,de,0.0443219617009162,0.0587060451507568,0.8969720005989075,"['Coole_Location', 'meist', 'Publikum', 'Cubas']","['Coole_Location', 'meist', 'Publikum', 'Cubas']"
